NAPS ID	Province	City	Year	Year_lag	Latitude	Longitude	Elevation	Pollutant	variable	value	Year_beeyear_lag	seasons	mean_spring	mean_summer	mean_fall	mean_winter	test	mean_value
100103	BC	Metro Van - New Westminster	2020	2021	49.22704315185547	-122.8944855	45	NOX	January	22	2020	Winter	12.257575757575758	8.595419847328245	15.511278195488721	15.588235294117647	2020_BC_NOX	13.020676691729323
100103	BC	Metro Van - New Westminster	2020	2021	49.22704315185547	-122.8944855	45	O3	January	16	2020	Winter	25.80916030534351	19.88372093023256	13.103703703703705	17.074626865671643	2020_BC_O3	18.909262759924385
100202	BC	Prince George	2020	2021	53.91471862792969	-122.7419434	588	PM10	January	NA	2020	Winter	17.166666666666668	11.73076923076923	12.267857142857142	9.903225806451612	2020_BC_PM10	13.236180904522612
100103	BC	Metro Van - New Westminster	2020	2021	49.22704315185547	-122.8944855	45	PM2.5	January	4	2020	Winter	6.515151515151516	4.707006369426751	6.6455696202531644	6.236024844720497	2020_BC_PM2.5	6.034321372854914
100110	BC	Metro Van - Burnaby	2020	2021	49.279212951660156	-122.9707108	104	SO2	January	0.3	2020	Winter	1.3641025641025641	1.2741666666666667	0.8852459016393442	1.0608333333333333	2020_BC_SO2	1.1436325678496868
070119	MB	Winnipeg	2020	2021	49.89799118041992	-97.14653015	229	CO	January	0.02	2020	Winter	0.013333333333333334	0.01	0.01	0.023333333333333334	2020_MB_CO	0.014166666666666668
070119	MB	Winnipeg	2020	2021	49.89799118041992	-97.14653015	229	NO	January	4	2020	Winter	1.6666666666666667	0.75	1.8333333333333333	2.5	2020_MB_NO	1.7894736842105263
070119	MB	Winnipeg	2020	2021	49.89799118041992	-97.14653015	229	NO2	January	12	2020	Winter	11	6.5	4.166666666666667	6.166666666666667	2020_MB_NO2	6.368421052631579
070119	MB	Winnipeg	2020	2021	49.89799118041992	-97.14653015	229	NOX	January	15	2020	Winter	12.333333333333334	6.75	6	8.333333333333334	2020_MB_NOX	7.894736842105263
070203	MB	Brandon	2020	2021	49.83917999267578	-99.92060089	385	O3	January	28	2020	Winter	33.666666666666664	23	19	26.666666666666668	2020_MB_O3	25.583333333333332
070118	MB	Winnipeg	2020	2021	49.932071685791016	-97.11316681	227	PM2.5	January	5	2020	Winter	4.533333333333333	5.6	2.933333333333333	4.285714285714286	2020_MB_PM2.5	4.338983050847458
070301	MB	Flin Flon	2020	2021	54.76852035522461	-101.8774719	339	SO2	January	0.2	2020	Winter	0.1	0.1	0.1	0.2	2020_MB_SO2	0.125
040209	NB	Saint John	2020	2021	45.28028106689453	-66.05610657	41	CO	January	0.18	2020	Winter	0.175	0.16666666666666669	0.16166666666666668	0.195	2020_NB_CO	0.17458333333333334
040104	NB	Fredericton	2020	2021	45.95729064941406	-66.64523315	10	NO	January	2	2020	Winter	1	0.8571428571428571	1.2173913043478262	1.16	2020_NB_NO	1.0674157303370786
040104	NB	Fredericton	2020	2021	45.95729064941406	-66.64523315	10	NO2	January	6	2020	Winter	3.1	2.619047619047619	2.6956521739130435	4.12	2020_NB_NO2	3.168539325842697
040104	NB	Fredericton	2020	2021	45.95729064941406	-66.64523315	10	NOX	January	8	2020	Winter	4	3.4285714285714284	4	5.24	2020_NB_NOX	4.213483146067416
040104	NB	Fredericton	2020	2021	45.95729064941406	-66.64523315	10	O3	January	27	2020	Winter	36.333333333333336	22.958333333333332	22.791666666666668	31.44	2020_NB_O3	28.412371134020617
040104	NB	Fredericton	2020	2021	45.95729064941406	-66.64523315	10	PM2.5	January	8	2020	Winter	4.375	6.37037037	4.703703703703703	6	2020_NB_PM2.5	5.396226415
040203	NB	Saint John	2020	2021	45.30876159667969	-66.0083847	41	SO2	January	0.6	2020	Winter	1.2466666666666666	1.5133333333333332	1.7533333333333334	1.4333333333333333	2020_NB_SO2	1.4866666666666666
010102	NL	St. John's	2020	2021	47.56037902832031	-52.71147156	7	CO	January	0.16	2020	Winter	0.14833333333333334	0.13083333333333333	0.139	0.16285714285714287	2020_NL_CO	0.14625
010102	NL	St. John's	2020	2021	47.56037902832031	-52.71147156	7	NO	January	NA	2020	Winter	1.1666666666666667	2.111111111111111	1.2777777777777777	0.8	2020_NL_NO	1.3623188405797102
010102	NL	St. John's	2020	2021	47.56037902832031	-52.71147156	7	NO2	January	NA	2020	Winter	2.111111111111111	2.1666666666666665	2.1666666666666665	2.4	2020_NL_NO2	2.2028985507246377
010102	NL	St. John's	2020	2021	47.56037902832031	-52.71147156	7	NOX	January	NA	2020	Winter	3.111111111111111	3.9444444444444446	3.3333333333333335	3.066666666666667	2020_NL_NOX	3.3768115942028984
010102	NL	St. John's	2020	2021	47.56037902832031	-52.71147156	7	O3	January	29	2020	Winter	34.869565217391305	20.375	23.666666666666668	33.13636363636363	2020_NL_O3	27.827956989247312
010102	NL	St. John's	2020	2021	47.56037902832031	-52.71147156	7	PM10	January	13	2020	Winter	9	8	9.333333333333334	11.8	2020_NL_PM10	9.857142857142858
010102	NL	St. John's	2020	2021	47.56037902832031	-52.71147156	7	PM2.5	January	6	2020	Winter	4.111111111111111	3.9444444444444446	4.1875	5	2020_NL_PM2.5	4.314285714285714
010102	NL	St. John's	2020	2021	47.56037902832031	-52.71147156	7	SO2	January	0.8	2020	Winter	0.43333333333333335	0.45	0.5555555555555556	0.46875	2020_NL_SO2	0.47714285714285715
030113	NS	Halifax	2020	2021	44.64710998535156	-63.5736618	28	CO	January	0.13	2020	Winter	0.135	0.125	0.11	0.14333333333333334	2020_NS_CO	0.12833333333333333
030113	NS	Halifax	2020	2021	44.64710998535156	-63.5736618	28	NO	January	3	2020	Winter	0.8333333333333334	1.3888888888888888	1.4705882352941178	1.2777777777777777	2020_NS_NO	1.2394366197183098
030113	NS	Halifax	2020	2021	44.64710998535156	-63.5736618	28	NO2	January	7	2020	Winter	3	2.3333333333333335	2.411764705882353	4.055555555555555	2020_NS_NO2	2.9577464788732395
030113	NS	Halifax	2020	2021	44.64710998535156	-63.5736618	28	NOX	January	10	2020	Winter	3.8333333333333335	3.5555555555555554	3.9411764705882355	5.388888888888889	2020_NS_NOX	4.183098591549296
030113	NS	Halifax	2020	2021	44.64710998535156	-63.5736618	28	O3	January	26	2020	Winter	35.5	24.083333333333332	23.916666666666668	32.458333333333336	2020_NS_O3	28.989583333333332
030113	NS	Halifax	2020	2021	44.64710998535156	-63.5736618	28	PM2.5	January	5	2020	Winter	4.65	5.75	4.285714285714286	4.904761904761905	2020_NS_PM2.5	4.890243902439025
030113	NS	Halifax	2020	2021	44.64710998535156	-63.5736618	28	SO2	January	0.6	2020	Winter	0.5333333333333333	0.27999999999999997	0.29333333333333333	0.5	2020_NS_SO2	0.40166666666666667
129003	NT	Yellowknife	2020	2021	62.45206832885742	-114.3639984	193	CO	January	0.11	2020	Winter	0.24222222222222223	0.20666666666666667	0.20500000000000002	0.1511111111111111	2020_NT_CO	0.2006451612903226
129003	NT	Yellowknife	2020	2021	62.45206832885742	-114.3639984	193	NO	January	1	2020	Winter	0.6666666666666666	0.4166666666666667	0.4166666666666667	1.1666666666666667	2020_NT_NO	0.6666666666666666
129003	NT	Yellowknife	2020	2021	62.45206832885742	-114.3639984	193	NO2	January	0	2020	Winter	1.5833333333333333	0.6666666666666666	1.5	3.4166666666666665	2020_NT_NO2	1.7916666666666667
129003	NT	Yellowknife	2020	2021	62.45206832885742	-114.3639984	193	NOX	January	1	2020	Winter	2.0833333333333335	1.0833333333333333	1.75	4.333333333333333	2020_NT_NOX	2.3125
129003	NT	Yellowknife	2020	2021	62.45206832885742	-114.3639984	193	O3	January	21	2020	Winter	31.238095238095237	23.36842105263158	24.352941176470587	26.05	2020_NT_O3	26.428571428571427
129003	NT	Yellowknife	2020	2021	62.45206832885742	-114.3639984	193	PM10	January	10	2020	Winter	23.444444444444443	15.8	9.25	8.583333333333334	2020_NT_PM10	13.55813953488372
129003	NT	Yellowknife	2020	2021	62.45206832885742	-114.3639984	193	PM2.5	January	6	2020	Winter	4.909090909090909	6.75	3.4166666666666665	6.166666666666667	2020_NT_PM2.5	5.319148936170213
129003	NT	Yellowknife	2020	2021	62.45206832885742	-114.3639984	193	SO2	January	0.1	2020	Winter	0.13636363636363635	0.2	0.13333333333333333	0.24166666666666667	2020_NT_SO2	0.18181818181818182
129303	NU	Iqaluit	2019	2020	63.751617431640625	-68.52243042	35	NO	March	4	2020	Spring	2	1	1	2	2020_NU_NO	1.4444444444444444
129303	NU	Iqaluit	2019	2020	63.751617431640625	-68.52243042	35	NO2	March	9	2020	Spring	4.666666666666667	3	3.3333333333333335	6	2020_NU_NO2	4
129303	NU	Iqaluit	2019	2020	63.751617431640625	-68.52243042	35	NOX	March	13	2020	Spring	6.666666666666667	3.5	4.333333333333333	8	2020_NU_NOX	5.333333333333333
129303	NU	Iqaluit	2019	2020	63.751617431640625	-68.52243042	35	O3	March	NA	2020	Spring	NA	21	19	NA	2020_NU_O3	20
129303	NU	Iqaluit	2019	2020	63.751617431640625	-68.52243042	35	PM2.5	March	7	2020	Spring	5.333333333333333	4	NA	NA	2020_NU_PM2.5	4.666666666666667
129303	NU	Iqaluit	2019	2020	63.751617431640625	-68.52243042	35	SO2	March	0.2	2020	Spring	0.2	NA	NA	NA	2020_NU_SO2	0.2
060104	ON	Ottawa	2020	2021	45.434329986572266	-75.6760025	68	CO	January	0.21	2020	Winter	0.2511111111111111	0.22833333333333333	0.22944444444444445	0.23777777777777778	2020_ON_CO	0.23666666666666666
060104	ON	Ottawa	2020	2021	45.434329986572266	-75.6760025	68	NO	January	2	2020	Winter	2.308333333333333	1.75	3.225	3.025	2020_ON_NO	2.5770833333333334
060104	ON	Ottawa	2020	2021	45.434329986572266	-75.6760025	68	NO2	January	12	2020	Winter	7.608333333333333	5.508333333333334	7.3	9.183333333333334	2020_ON_NO2	7.4
060104	ON	Ottawa	2020	2021	45.434329986572266	-75.6760025	68	NOX	January	14	2020	Winter	9.833333333333334	7.233333333333333	10.491666666666667	12.175	2020_ON_NOX	9.933333333333334
060104	ON	Ottawa	2020	2021	45.434329986572266	-75.6760025	68	O3	January	23	2020	Winter	33.00709219858156	28.04255319148936	21.20567375886525	25.72340425531915	2020_ON_O3	26.99468085106383
060104	ON	Ottawa	2020	2021	45.434329986572266	-75.6760025	68	PM2.5	January	7	2020	Winter	6.449612403100775	6.651162790697675	5.953488372093023	7.077519379844961	2020_ON_PM2.5	6.532945736434108
060104	ON	Ottawa	2020	2021	45.434329986572266	-75.6760025	68	SO2	January	0.2	2020	Winter	1.5020833333333334	1.4777777777777779	0.9295454545454546	0.8522727272727273	2020_ON_SO2	1.1988950276243093
020104	PE	Charlottetown	2020	2021	46.233001708984375	-63.13666916	21	NO	January	2	2020	Winter	0	0.3333333333333333	0.75	0.5555555555555556	2020_PE_NO	0.4
020104	PE	Charlottetown	2020	2021	46.233001708984375	-63.13666916	21	NO2	January	4	2020	Winter	1	1.3333333333333333	1.375	1.6666666666666667	2020_PE_NO2	1.3428571428571427
020104	PE	Charlottetown	2020	2021	46.233001708984375	-63.13666916	21	NOX	January	5	2020	Winter	1.1111111111111112	1.4444444444444444	2.5	1.8888888888888888	2020_PE_NOX	1.7142857142857142
020104	PE	Charlottetown	2020	2021	46.233001708984375	-63.13666916	21	O3	January	23	2020	Winter	34.55555555555556	21.77777777777778	22.11111111111111	30.333333333333332	2020_PE_O3	27.194444444444443
020104	PE	Charlottetown	2020	2021	46.233001708984375	-63.13666916	21	PM2.5	January	10	2020	Winter	5.714285714285714	5.888888888888889	5.333333333333333	6.333333333333333	2020_PE_PM2.5	5.823529411764706
020104	PE	Charlottetown	2020	2021	46.233001708984375	-63.13666916	21	SO2	January	1.2	2020	Winter	0.26666666666666666	0.13333333333333333	0.3666666666666667	0.7666666666666666	2020_PE_SO2	0.3833333333333333
050109	QC	Montréal	2020	2021	45.502647399902344	-73.66390991	41	CO	January	0.3	2020	Winter	0.19555555555555557	0.17814814814814814	0.19444444444444445	0.24793103448275863	2020_QC_CO	0.20481818181818182
050103	QC	Montréal	2020	2021	45.64102554321289	-73.49967957	19	NO	January	3	2020	Winter	1.8166666666666667	1.5333333333333334	2.95	3.9365079365079363	2020_QC_NO	2.5761316872427984
050103	QC	Montréal	2020	2021	45.64102554321289	-73.49967957	19	NO2	January	11	2020	Winter	6.683333333333334	5.283333333333333	6.833333333333333	10.396825396825397	2020_QC_NO2	7.337448559670782
050103	QC	Montréal	2020	2021	45.64102554321289	-73.49967957	19	NOX	January	14	2020	Winter	8.383333333333333	6.633333333333334	9.75	14.26984126984127	2020_QC_NOX	9.814814814814815
050103	QC	Montréal	2020	2021	45.64102554321289	-73.49967957	19	O3	January	21	2020	Winter	34.372093023255815	24.51937984496124	20.085271317829456	27.477272727272727	2020_QC_O3	26.61849710982659
050103	QC	Montréal	2020	2021	45.64102554321289	-73.49967957	19	PM2.5	January	9	2020	Winter	5.537815126	6.7899159663865545	5.563025210084033	8.561983471074381	2020_QC_PM2.5	6.621338912133891
050103	QC	Montréal	2020	2021	45.64102554321289	-73.49967957	19	SO2	January	0.5	2020	Winter	0.9305555555555556	0.7666666666666667	0.8114285714285715	0.8432432432432433	2020_QC_SO2	0.8381944444444445
080111	SK	Regina	2020	2021	50.452701568603516	-104.6159973	585	CO	January	0.18	2020	Winter	0.17	0.14333333333333334	0.16166666666666668	0.19833333333333333	2020_SK_CO	0.16818181818181818
080111	SK	Regina	2020	2021	50.452701568603516	-104.6159973	585	NO	January	4	2020	Winter	2.0555555555555554	1.4	2.7777777777777777	3.8333333333333335	2020_SK_NO	2.5652173913043477
080111	SK	Regina	2020	2021	50.452701568603516	-104.6159973	585	NO2	January	10	2020	Winter	5.5	4.133333333333334	5.111111111111111	8.5	2020_SK_NO2	5.884057971014493
080111	SK	Regina	2020	2021	50.452701568603516	-104.6159973	585	NOX	January	14	2020	Winter	7.611111111111111	5.6	7.666666666666667	12.38888888888889	2020_SK_NOX	8.434782608695652
080111	SK	Regina	2020	2021	50.452701568603516	-104.6159973	585	O3	January	23	2020	Winter	34.833333333333336	25.875	20.916666666666668	25.625	2020_SK_O3	26.8125
080111	SK	Regina	2020	2021	50.452701568603516	-104.6159973	585	PM10	January	12	2020	Winter	26.333333333333332	21.555555555555557	16.470588235294116	12.666666666666666	2020_SK_PM10	19.295774647887324
080111	SK	Regina	2020	2021	50.452701568603516	-104.6159973	585	PM2.5	January	6	2020	Winter	8	6.666666666666667	4.722222222222222	6.111111111111111	2020_SK_PM2.5	6.375
080111	SK	Regina	2020	2021	50.452701568603516	-104.6159973	585	SO2	January	0.5	2020	Winter	0.30952380952380953	0.28095238095238095	0.2619047619047619	0.5666666666666667	2020_SK_SO2	0.3547619047619048
119004	YU	Whitehorse	2020	2021	60.71971893310547	-135.0587463	640	NO	January	8	2020	Winter	1.3333333333333333	1	2	4.666666666666667	2020_YU_NO	2.3
119004	YU	Whitehorse	2020	2021	60.71971893310547	-135.0587463	640	NO2	January	15	2020	Winter	5.333333333333333	2.3333333333333335	3	10	2020_YU_NO2	5.6
119004	YU	Whitehorse	2020	2021	60.71971893310547	-135.0587463	640	NOX	January	22	2020	Winter	7	3.3333333333333335	5	14.333333333333334	2020_YU_NOX	7.9
119004	YU	Whitehorse	2020	2021	60.71971893310547	-135.0587463	640	O3	January	23	2020	Winter	36.333333333333336	24.666666666666668	24	23.666666666666668	2020_YU_O3	27.8
119004	YU	Whitehorse	2020	2021	60.71971893310547	-135.0587463	640	PM2.5	January	11	2020	Winter	4.666666666666667	9	4	6.666666666666667	2020_YU_PM2.5	6.5
090120	AB	Edmonton	2021	2022	53.500221252441406	-113.5260544	681	CO	January	0.24	2021	Winter	0.17375000000000002	0.15729166666666666	0.198125	0.22361702127659575	2021_AB_CO	0.18801047120418848
090120	AB	Edmonton	2021	2022	53.500221252441406	-113.5260544	681	NO	January	5	2021	Winter	1.1666666666666667	0.8716216216216216	2.684563758389262	4.326530612244898	2021_AB_NO	2.255892255892256
090120	AB	Edmonton	2021	2022	53.500221252441406	-113.5260544	681	NO2	January	15	2021	Winter	4.526666666666666	2.7567567567567566	6.181208053691275	9.979591836734693	2021_AB_NO2	5.85016835
090120	AB	Edmonton	2021	2022	53.500221252441406	-113.5260544	681	NOX	January	20	2021	Winter	5.713333333333333	3.6554054054054053	8.872483221	14.27891156462585	2021_AB_NOX	8.112794612794612
090120	AB	Edmonton	2021	2022	53.500221252441406	-113.5260544	681	O3	January	22	2021	Winter	34.44202898550725	24.82608695652174	21.666666666666668	24.37313432835821	2021_AB_O3	26.34124087591241
090120	AB	Edmonton	2021	2022	53.500221252441406	-113.5260544	681	PM2.5	January	8	2021	Winter	4.565217391304348	4.547445255474453	5.627737226277373	6.2592592592592595	2021_AB_PM2.5	5.244972577696527
090120	AB	Edmonton	2021	2022	53.500221252441406	-113.5260544	681	SO2	January	0.3	2021	Winter	0.6151515151515151	0.5424242424242425	0.5242424242424243	0.6896296296296296	2021_AB_SO2	0.5934086629001883
100111	BC	Metro Van - Port Moody	2021	2022	49.28089141845703	-122.8492889	6	CO	January	0.24	2021	Winter	0.1743103448275862	0.15067796610169493	0.283	0.216875	2021_BC_CO	0.2061777777777778
100103	BC	Metro Van - New Westminster	2021	2022	49.22704315185547	-122.8944855	45	NO	January	15	2021	Winter	2.5652173913043477	2.3777777777777778	5.202898550724638	6.405797101449275	2021_BC_NO	4.147540983606557
100103	BC	Metro Van - New Westminster	2021	2022	49.22704315185547	-122.8944855	45	NO2	January	18	2021	Winter	6.391304347826087	4.7481481481481485	7.797101449275362	9.550724638	2021_BC_NO2	7.134790528233151
100103	BC	Metro Van - New Westminster	2021	2022	49.22704315185547	-122.8944855	45	NOX	January	33	2021	Winter	8.833333333333334	7.044444444444444	12.884057971014492	15.898550724637682	2021_BC_NOX	11.187613843351548
100103	BC	Metro Van - New Westminster	2021	2022	49.22704315185547	-122.8944855	45	O3	January	10	2021	Winter	26.340579710144926	18.21641791044776	15	17.978102189781023	2021_BC_O3	19.4029304
100202	BC	Prince George	2021	2022	53.91471862792969	-122.7419434	588	PM10	January	11	2021	Winter	13.76	10.68421052631579	17.53846153846154	11.256410256410257	2021_BC_PM10	13.28368794326241
100103	BC	Metro Van - New Westminster	2021	2022	49.22704315185547	-122.8944855	45	PM2.5	January	5	2021	Winter	5.096969696969697	4.103658536585366	12.425149700598803	6.137724550898204	2021_BC_PM2.5	6.959276018099548
100110	BC	Metro Van - Burnaby	2021	2022	49.279212951660156	-122.9707108	104	SO2	January	0.3	2021	Winter	1.2170731707317073	1.0495867768595042	0.9991666666666666	0.9745762711864406	2021_BC_SO2	1.0614107883817427
070119	MB	Winnipeg	2020	2021	49.89799118041992	-97.14653015	229	CO	March	0.01	2021	Spring	0.006666667	0.003333333	0.006666667	NA	2021_MB_CO	0.005555556
070119	MB	Winnipeg	2021	2022	49.89799118041992	-97.14653015	229	NO	January	2	2021	Winter	1.5	1.3333333333333333	2.6666666666666665	1.8	2021_MB_NO	1.8
070119	MB	Winnipeg	2021	2022	49.89799118041992	-97.14653015	229	NO2	January	9	2021	Winter	6.75	6	7	6	2021_MB_NO2	6.4
070119	MB	Winnipeg	2021	2022	49.89799118041992	-97.14653015	229	NOX	January	11	2021	Winter	8	7.333333333333333	9.666666666666666	7.8	2021_MB_NOX	8.133333333333333
070203	MB	Brandon	2020	2021	49.83917999267578	-99.92060089	385	O3	March	28	2021	Spring	28.333333333333332	21	21.333333333333332	32	2021_MB_O3	24.4
070118	MB	Winnipeg	2021	2022	49.932071685791016	-97.11316681	227	PM2.5	January	7	2021	Winter	5.5	4.833333333333333	4.833333333333333	6	2021_MB_PM2.5	5.282608695652174
070301	MB	Flin Flon	2021	2022	54.76852035522461	-101.8774719	339	SO2	January	0.1	2021	Winter	0.4	0	0.1	0.1	2021_MB_SO2	0.11111111111111112
040209	NB	Saint John	2021	2022	45.28028106689453	-66.05610657	41	CO	January	0.16	2021	Winter	0.15833333333333333	0.1366666666666667	0.162	0.17333333333333334	2021_NB_CO	0.15739130434782608
040104	NB	Fredericton	2021	2022	45.95729064941406	-66.64523315	10	NO	January	0	2021	Winter	0.5185185185185185	0.5925925925925926	0.7777777777777778	0.5416666666666666	2021_NB_NO	0.6095238095238096
040104	NB	Fredericton	2021	2022	45.95729064941406	-66.64523315	10	NO2	January	3	2021	Winter	2.185185185185185	2.2962962962962963	2.111111111111111	2.6666666666666665	2021_NB_NO2	2.3047619047619046
040104	NB	Fredericton	2021	2022	45.95729064941406	-66.64523315	10	NOX	January	3	2021	Winter	2.6666666666666665	2.814814814814815	2.7037037037037037	3.25	2021_NB_NOX	2.8476190476190477
040104	NB	Fredericton	2021	2022	45.95729064941406	-66.64523315	10	O3	January	33	2021	Winter	34.666666666666664	22.85185185185185	24.296296296296298	31.46153846153846	2021_NB_O3	28.289719626168225
040104	NB	Fredericton	2021	2022	45.95729064941406	-66.64523315	10	PM2.5	January	6	2021	Winter	4.8	5.566666666666666	4.866666666666666	4.827586206896552	2021_NB_PM2.5	5.016806722689076
040203	NB	Saint John	2021	2022	45.30876159667969	-66.0083847	41	SO2	January	0.3	2021	Winter	1.88	2.1133333333333333	1.0733333333333333	1.1933333333333334	2021_NB_SO2	1.565
010102	NL	St. John's	2021	2022	47.56037902832031	-52.71147156	7	CO	January	0.15	2021	Winter	0.154	0.12466666666666666	0.146	0.14357142857142857	2021_NL_CO	0.14203389830508475
010102	NL	St. John's	2021	2022	47.56037902832031	-52.71147156	7	NO	January	2	2021	Winter	1.3333333333333333	1	0.8888888888888888	1.8	2021_NL_NO	1.2318840579710144
010102	NL	St. John's	2021	2022	47.56037902832031	-52.71147156	7	NO2	January	5	2021	Winter	2.1666666666666665	1.6666666666666667	1.8333333333333333	2.933333333333333	2021_NL_NO2	2.1159420289855073
010102	NL	St. John's	2021	2022	47.56037902832031	-52.71147156	7	NOX	January	6	2021	Winter	3.2777777777777777	2.6666666666666665	2.8333333333333335	4.733333333333333	2021_NL_NOX	3.318840579710145
010102	NL	St. John's	2021	2022	47.56037902832031	-52.71147156	7	O3	January	30	2021	Winter	34.708333333333336	21.875	25.541666666666668	32.666666666666664	2021_NL_O3	28.697916666666668
010102	NL	St. John's	2021	2022	47.56037902832031	-52.71147156	7	PM10	January	15	2021	Winter	13	8.833333333333334	10.428571428571429	11	2021_NL_PM10	10.78048780487805
010102	NL	St. John's	2021	2022	47.56037902832031	-52.71147156	7	PM2.5	January	6	2021	Winter	4.777777777777778	3.7222222222222223	4.222222222222222	4.388888888888889	2021_NL_PM2.5	4.277777777777778
010102	NL	St. John's	2021	2022	47.56037902832031	-52.71147156	7	SO2	January	0.1	2021	Winter	0.4	0.3333333333333333	0.23125	0.35714285714285715	2021_NL_SO2	0.33076923076923076
030113	NS	Halifax	2021	2022	44.64710998535156	-63.5736618	28	CO	January	0.08	2021	Winter	0.115	0.10333333333333333	0.11833333333333333	0.086666667	2021_NS_CO	0.10583333333333333
030113	NS	Halifax	2021	2022	44.64710998535156	-63.5736618	28	NO	January	4	2021	Winter	0.875	0.8888888888888888	0.9444444444444444	1.1111111111111112	2021_NS_NO	0.9571428571428572
030113	NS	Halifax	2021	2022	44.64710998535156	-63.5736618	28	NO2	January	5	2021	Winter	2.9375	1.9444444444444444	2	2.4444444444444446	2021_NS_NO2	2.3142857142857145
030113	NS	Halifax	2021	2022	44.64710998535156	-63.5736618	28	NOX	January	9	2021	Winter	3.8125	2.7777777777777777	3	3.611111111111111	2021_NS_NOX	3.2857142857142856
030113	NS	Halifax	2021	2022	44.64710998535156	-63.5736618	28	O3	January	25	2021	Winter	35.625	24.125	24.166666666666668	31.52173913043478	2021_NS_O3	28.83157894736842
030113	NS	Halifax	2021	2022	44.64710998535156	-63.5736618	28	PM2.5	January	4	2021	Winter	4.666666666666667	5.380952380952381	4.523809523809524	4.25	2021_NS_PM2.5	4.710843373493976
030113	NS	Halifax	2021	2022	44.64710998535156	-63.5736618	28	SO2	January	0.5	2021	Winter	0.37333333333333335	0.26	0.3933333333333333	0.58	2021_NS_SO2	0.40166666666666667
129003	NT	Yellowknife	2021	2022	62.45206832885742	-114.3639984	193	CO	January	0.2	2021	Winter	0.2088888888888889	0.21444444444444444	0.21555555555555556	0.24888888888888888	2021_NT_CO	0.22194444444444444
129003	NT	Yellowknife	2021	2022	62.45206832885742	-114.3639984	193	NO	January	2	2021	Winter	0.4166666666666667	0.5833333333333334	1	2.0833333333333335	2021_NT_NO	1.0208333333333333
129003	NT	Yellowknife	2021	2022	62.45206832885742	-114.3639984	193	NO2	January	6	2021	Winter	1.25	0.75	2.25	4.666666666666667	2021_NT_NO2	2.2291666666666665
129003	NT	Yellowknife	2021	2022	62.45206832885742	-114.3639984	193	NOX	January	9	2021	Winter	1.5833333333333333	1.25	3.1666666666666665	6.833333333333333	2021_NT_NOX	3.2083333333333335
129003	NT	Yellowknife	2021	2022	62.45206832885742	-114.3639984	193	O3	January	26	2021	Winter	27.27777777777778	20.375	23.285714285714285	27	2021_NT_O3	24.613333333333333
129003	NT	Yellowknife	2021	2022	62.45206832885742	-114.3639984	193	PM10	January	29	2021	Winter	13.583333333333334	14.083333333333334	11.5	16.22222222222222	2021_NT_PM10	13.688888888888888
129003	NT	Yellowknife	2021	2022	62.45206832885742	-114.3639984	193	PM2.5	January	4	2021	Winter	4.7272727272727275	3.9166666666666665	3.1666666666666665	6.9	2021_NT_PM2.5	4.5777777777777775
129003	NT	Yellowknife	2021	2022	62.45206832885742	-114.3639984	193	SO2	January	0.4	2021	Winter	0.3	0.3	0.2916666666666667	0.3	2021_NT_SO2	0.29791666666666666
060104	ON	Ottawa	2021	2022	45.434329986572266	-75.6760025	68	CO	January	0.21	2021	Winter	0.21222222222222223	0.20222222222222222	0.23222222222222222	0.23777777777777778	2021_ON_CO	0.22111111111111112
060104	ON	Ottawa	2021	2022	45.434329986572266	-75.6760025	68	NO	January	2	2021	Winter	1.7	1.4583333333333333	2.5166666666666666	2.8833333333333333	2021_ON_NO	2.1395833333333334
060104	ON	Ottawa	2021	2022	45.434329986572266	-75.6760025	68	NO2	January	9	2021	Winter	6.083333333333333	4.725	6.391666666666667	8.85	2021_ON_NO2	6.5125
060104	ON	Ottawa	2021	2022	45.434329986572266	-75.6760025	68	NOX	January	11	2021	Winter	7.708333333333333	6.058333333333334	8.875	11.716666666666667	2021_ON_NOX	8.589583333333334
060104	ON	Ottawa	2021	2022	45.434329986572266	-75.6760025	68	O3	January	23	2021	Winter	32.163120567375884	28.81560283687943	22.53191489361702	26.05673758865248	2021_ON_O3	27.391843971631207
060104	ON	Ottawa	2021	2022	45.434329986572266	-75.6760025	68	PM2.5	January	8	2021	Winter	5.9147286821705425	6.542635658914729	6.186046511627907	7.503875968992248	2021_ON_PM2.5	6.536821705426356
060104	ON	Ottawa	2021	2022	45.434329986572266	-75.6760025	68	SO2	January	0.1	2021	Winter	1.1714285714285715	1.1717948717948719	1.0076923076923077	0.6906976744186046	2021_ON_SO2	1.005521472392638
020104	PE	Charlottetown	2021	2022	46.233001708984375	-63.13666916	21	NO	January	1	2021	Winter	0	0	0.1111111111111111	0.2222222222222222	2021_PE_NO	0.083333333
020104	PE	Charlottetown	2021	2022	46.233001708984375	-63.13666916	21	NO2	January	3	2021	Winter	0.4444444444444444	0.8888888888888888	0.7777777777777778	1.1111111111111112	2021_PE_NO2	0.8055555555555556
020104	PE	Charlottetown	2021	2022	46.233001708984375	-63.13666916	21	NOX	January	4	2021	Winter	0.7777777777777778	1	1.3333333333333333	1.7777777777777777	2021_PE_NOX	1.2222222222222223
020104	PE	Charlottetown	2021	2022	46.233001708984375	-63.13666916	21	O3	January	31	2021	Winter	33.666666666666664	22.11111111111111	24.11111111111111	31.88888888888889	2021_PE_O3	27.944444444444443
